"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","gene_symbol"
"ENSG00000237649.8",1719.30863714892,3.8437134784943,0.255995669473214,15.0147597668502,5.87744236080731e-51,7.20745068858355e-48,"ENSG00000237649","KIFC1"
"ENSG00000137807.16",1192.74426681054,3.00164937607626,0.199980209861518,15.0097321037658,6.34032611771075e-51,7.5321092926492e-48,"ENSG00000137807","KIF23"
"ENSG00000060718.22",8397.48109123592,6.34764423394451,0.423613842586121,14.9845061605937,9.27121183793593e-51,1.06801550914889e-47,"ENSG00000060718","COL11A1"
"ENSG00000137812.20",703.670855069264,3.39881508974607,0.227802809767931,14.919987568233,2.44318897539813e-50,2.73170084999294e-47,"ENSG00000137812","KNL1"
"ENSG00000138160.7",1816.92277004213,2.92331513303556,0.197740370749878,14.7836029736855,1.868950022263e-49,2.02994671703795e-46,"ENSG00000138160","KIF11"
"ENSG00000170373.8",472.993333917703,9.5559863385428,0.649292365214162,14.717539971983,4.97428799730768e-49,5.25270995049032e-46,"ENSG00000170373","CST1"
"ENSG00000095637.22",20102.7094960619,-4.28168118829896,0.292460293628423,-14.6402136685909,1.5557854153535e-48,1.56232094801233e-45,"ENSG00000095637","SORBS1"
"ENSG00000168078.10",650.848758483674,4.03122320125431,0.27535761334595,14.639955482871,1.56170448571533e-48,1.56232094801233e-45,"ENSG00000168078","PBK"
"ENSG00000035499.13",300.978275145088,3.62698894820842,0.248548074654036,14.5927058709144,3.1255081558929e-48,3.04656903964791e-45,"ENSG00000035499","DEPDC1B"
"ENSG00000123485.12",759.62049074431,4.08801871976236,0.280848715803389,14.5559459229438,5.35401836113036e-48,5.08832519995927e-45,"ENSG00000123485","HJURP"
"ENSG00000024526.17",474.68195274985,3.76930842379631,0.259162795997366,14.5441725510425,6.35951633510681e-48,5.89651252388013e-45,"ENSG00000024526","DEPDC1"
"ENSG00000165304.8",1001.75971596959,4.08867798723378,0.281168528280573,14.5417341415742,6.59017643847059e-48,5.96489422162999e-45,"ENSG00000165304","MELK"
"ENSG00000129810.15",207.911268987142,3.8328071107025,0.26389003893056,14.5242583851794,8.50578556185578e-48,7.51970786358017e-45,"ENSG00000129810","SGO1"
"ENSG00000156970.13",787.189701367745,3.57486192854038,0.247228209268926,14.4597654899962,2.17537734201366e-47,1.87947658310567e-44,"ENSG00000156970","BUB1B"
"ENSG00000133800.9",3221.49088304673,-5.89931664001905,0.409616297967064,-14.4020554584803,5.02272183472571e-47,4.24308378993551e-44,"ENSG00000133800","LYVE1"
"ENSG00000135437.10",297.41064022258,-5.14311060923448,0.357166350631541,-14.3997624640183,5.19216581384058e-47,4.29087355245977e-44,"ENSG00000135437","RDH5"
"ENSG00000072571.20",675.537744536758,3.64861278873095,0.253571963294748,14.3888651620757,6.07851253947723e-47,4.91648200400483e-44,"ENSG00000072571","HMMR"
"ENSG00000157456.8",1074.9918745896,3.41472227991236,0.238837733739124,14.297247869728,2.27635135254994e-46,1.80282284723304e-43,"ENSG00000157456","CCNB2"
"ENSG00000123243.15",10247.334393433,-4.82457152540899,0.340233738816108,-14.1801678522441,1.21555463996074e-45,9.4304713547158e-43,"ENSG00000123243","ITIH5"
"ENSG00000164087.8",625.132328014256,2.43109367651142,0.171477417875523,14.1773401222788,1.26553081631933e-45,9.62183079647584e-43,"ENSG00000164087","POC1A"
"ENSG00000186185.14",537.894532114608,4.16045223022885,0.293531351280528,14.1737916991794,1.3311462929353e-45,9.92226006390894e-43,"ENSG00000186185","KIF18B"
"ENSG00000101605.13",896.805877659933,-4.17718833741033,0.295198659927407,-14.1504312331145,1.85615551564176e-45,1.35695676782926e-42,"ENSG00000101605","MYOM1"
"ENSG00000034971.17",740.417980261399,-8.99713033842737,0.636310989046013,-14.1395174581478,2.16765627765044e-45,1.55478213952607e-42,"ENSG00000034971","MYOC"
"ENSG00000166803.14",326.901274517759,3.86640368851769,0.274182553974872,14.1015671218528,3.71428853751389e-45,2.61479034728871e-42,"ENSG00000166803","PCLAF"
"ENSG00000143476.18",1455.66819374498,3.51191657282944,0.249142721014741,14.0960031203225,4.01896167989036e-45,2.77783324110967e-42,"ENSG00000143476","DTL"
"ENSG00000087586.18",1079.90587447621,3.30467375182985,0.234486139617516,14.0932583785988,4.17829189534939e-45,2.83638868574477e-42,"ENSG00000087586","AURKA"
"ENSG00000011426.11",1942.52998974333,3.7827250812145,0.268648400690479,14.0805791938167,4.99983238540024e-45,3.33453733563141e-42,"ENSG00000011426","ANLN"
"ENSG00000152253.9",352.185859821747,3.18948893531493,0.227598239852146,14.0136801470298,1.28566265301836e-44,8.42663202663671e-42,"ENSG00000152253","SPC25"
"ENSG00000079308.19",39573.6689473765,-3.62116692106063,0.258934235341603,-13.9848904733796,1.92773389281045e-44,1.24208142263032e-41,"ENSG00000079308","TNS1"
"ENSG00000122641.11",3905.52566115306,3.64760667835956,0.261265149859622,13.9613212107295,2.68411448719256e-44,1.70061020384375e-41,"ENSG00000122641","INHBA"
"ENSG00000105971.15",6141.90716207123,-3.25586853930368,0.233696580985592,-13.9320332611302,4.04669051935413e-44,2.52188426382372e-41,"ENSG00000105971","CAV2"
"ENSG00000134962.7",1419.75372579245,-5.28143406426529,0.381991937048691,-13.8260354526595,1.77539246788361e-43,1.08857330107412e-40,"ENSG00000134962","KLB"
"ENSG00000080986.13",816.258152322887,3.76645931599991,0.272671186320631,13.8131915103452,2.12217124691792e-43,1.28054507859658e-40,"ENSG00000080986","NDC80"
"ENSG00000286289.1",178.880870987167,-3.35509541911618,0.24385412208533,-13.7586167927978,4.52093891440586e-43,2.68536707548655e-40,"ENSG00000286289","LOC107984270"
"ENSG00000109674.4",166.073360831755,3.87943762129532,0.283568195057656,13.6807924474976,1.3224358380978e-42,7.73421513619814e-40,"ENSG00000109674","NEIL3"
"ENSG00000111206.13",1483.34006365419,3.77409281479149,0.27658590541678,13.6452824994984,2.15377253464771e-42,1.24054034703989e-39,"ENSG00000111206","FOXM1"
"ENSG00000077152.11",1204.79171123364,3.74112608289816,0.274967503724114,13.6057026093228,3.70391671511626e-42,2.10155811828574e-39,"ENSG00000077152","UBE2T"
"ENSG00000170312.16",2629.93902308945,3.75344342887424,0.276396809792992,13.5799086526555,5.26921124993873e-42,2.94572155391795e-39,"ENSG00000170312","CDK1"
"ENSG00000146670.10",1246.07007540829,3.43746058842598,0.253715143772221,13.5485037957058,8.08615552408171e-42,4.38677790141606e-39,"ENSG00000146670","CDCA5"
"ENSG00000154839.10",453.798367825544,4.08201693917626,0.301310586347665,13.5475390647783,8.19311406025358e-42,4.38677790141606e-39,"ENSG00000154839","SKA1"
"ENSG00000165810.17",3381.00186882259,-4.84392024257019,0.357511253791349,-13.5490007410989,8.03160292895473e-42,4.38677790141606e-39,"ENSG00000165810","BTNL9"
"ENSG00000117399.14",1576.44728402736,3.94172576055137,0.291476306374588,13.5233145005127,1.13924922046378e-41,6.01507765499034e-39,"ENSG00000117399","CDC20"
"ENSG00000119927.14",15693.747461844,-4.54490029973018,0.336720728630784,-13.4975364249514,1.61693097720959e-41,8.42022343816746e-39,"ENSG00000119927","GPAM"
"ENSG00000186642.16",1953.64022885475,-3.71463695780177,0.276521865811383,-13.4334293850583,3.85153539607147e-41,1.97859619029266e-38,"ENSG00000186642","PDE2A"
"ENSG00000164611.13",1300.18383846851,3.85684991935554,0.287320444810249,13.4235136726962,4.403304017361e-41,2.23188802959971e-38,"ENSG00000164611","PTTG1"
"ENSG00000114346.14",3029.32522879725,2.21349031606439,0.165482032016874,13.3760160489127,8.35047480559318e-41,4.17688552282401e-38,"ENSG00000114346","ECT2"
"ENSG00000092853.14",529.376213959547,3.1500073303088,0.235614535212051,13.3693251457251,9.13660197012283e-41,4.51075225836648e-38,"ENSG00000092853","CLSPN"
"ENSG00000148773.14",4946.87250380854,3.75362019663715,0.28152724782832,13.3330618105078,1.4866848560244e-40,7.24568266689326e-38,"ENSG00000148773","MKI67"
"ENSG00000053438.11",399.247002107897,-4.42265567100245,0.332912585996506,-13.2847355643348,2.83859458238489e-40,1.36593889935901e-37,"ENSG00000053438","NNAT"
"ENSG00000113368.12",2933.50275150685,2.87094168924887,0.216142329829091,13.2826443183017,2.91900913694459e-40,1.38707665426186e-37,"ENSG00000113368","LMNB1"
"ENSG00000076382.17",1492.43237927305,3.17446792639332,0.2390123265603,13.2816075726222,2.95971092647589e-40,1.38905445518495e-37,"ENSG00000076382","SPAG5"
"ENSG00000075218.19",544.299813058276,3.33105363885992,0.250921162363961,13.2752997295151,3.21980180896365e-40,1.4926922654604e-37,"ENSG00000075218","GTSE1"
"ENSG00000079462.8",2032.65193131016,2.93248547459108,0.220928906290741,13.2734349878687,3.30095558964077e-40,1.51187743060475e-37,"ENSG00000079462","PAFAH1B3"
"ENSG00000176438.12",3345.07777857327,-3.69905462166498,0.278823735513412,-13.266641790211,3.61417732532512e-40,1.63563036931231e-37,"ENSG00000176438","SYNE3"
"ENSG00000109805.10",828.03568671175,3.46904460402056,0.261547021078741,13.263559988994,3.76585307783439e-40,1.68422240886911e-37,"ENSG00000109805","NCAPG"
"ENSG00000280339.1",854.719259156717,-4.10353214037961,0.309727001405254,-13.248867944227,4.58060621243606e-40,2.02478773448554e-37,"ENSG00000280339",NA
"ENSG00000134690.11",1073.739675497,3.42544932262795,0.258810209114879,13.235371720238,5.48248161812515e-40,2.39559239900032e-37,"ENSG00000134690","CDCA8"
"ENSG00000163815.6",1325.79226581386,-4.36462307953786,0.329929432837578,-13.2289594232308,5.97082816985835e-40,2.57932991905869e-37,"ENSG00000163815","CLEC3B"
"ENSG00000245812.3",121.489836437461,-3.77927960000455,0.285788660843054,-13.2240362121295,6.37491377355853e-40,2.72294772024525e-37,"ENSG00000245812","LINC02202"
"ENSG00000165480.16",518.186319418102,3.73917747612908,0.282862730698847,13.2190531672059,6.81159843239176e-40,2.87714349341525e-37,"ENSG00000165480","SKA3"
"ENSG00000155886.11",280.129335910889,5.67568646340948,0.430749683488486,13.1762986276488,1.20142175860939e-39,5.01890639049845e-37,"ENSG00000155886","SLC24A2"
"ENSG00000163808.17",586.02600605772,2.9319716563668,0.222773795131941,13.1612053142529,1.46726342220196e-39,6.06282815163127e-37,"ENSG00000163808","KIF15"
"ENSG00000189134.4",62.9952642434731,-2.94556302422543,0.224226566779517,-13.1365478521634,2.03291583886751e-39,8.30981673274716e-37,"ENSG00000189134","NKAPL"
"ENSG00000163710.9",3727.40491270072,-5.88967341513088,0.448663867910052,-13.1271400181297,2.30186964218409e-39,9.30910366464129e-37,"ENSG00000163710","PCOLCE2"
"ENSG00000079435.10",11679.3854833797,-5.07922909218864,0.388663887212077,-13.0684358884548,4.9880603492609e-39,1.99601172818056e-36,"ENSG00000079435","LIPE"
"ENSG00000174371.17",704.547487437013,4.02986689358378,0.30874345836214,13.0524770142885,6.15143449985228e-39,2.4359039844988e-36,"ENSG00000174371","EXO1"
"ENSG00000186871.7",338.623094726331,3.47471488397081,0.266296277724869,13.048304368568,6.49775055095918e-39,2.54651533190426e-36,"ENSG00000186871","ERCC6L"
"ENSG00000122952.17",2167.45373738848,3.07403616240664,0.23568204305656,13.0431496712243,6.95244527039825e-39,2.69691027504275e-36,"ENSG00000122952","ZWINT"
"ENSG00000051341.14",380.128574810153,2.97924108748688,0.228733138308178,13.0249648543399,8.8241704254212e-39,3.38839231032714e-36,"ENSG00000051341","POLQ"
"ENSG00000121152.10",883.770761528528,3.27636032320634,0.251727062893459,13.015526759604,9.98513490407367e-39,3.79584903378361e-36,"ENSG00000121152","NCAPH"
"ENSG00000162073.14",797.9641327995,2.97145835695602,0.228422265018109,13.0086196138561,1.0929860035348e-38,4.1138478142946e-36,"ENSG00000162073","PAQR4"
"ENSG00000276043.5",953.681655181974,3.72407824997647,0.286671809355745,12.990737590647,1.38089758880647e-38,5.14655116063511e-36,"ENSG00000276043","UHRF1"
"ENSG00000051180.17",480.687466246501,2.90820193207171,0.224101202952753,12.977181263435,1.64835952360685e-38,6.08372692135093e-36,"ENSG00000051180","RAD51"
"ENSG00000258545.6",325.288554899545,-4.89449705508243,0.377833546465277,-12.9541092919663,2.22706030299508e-38,8.14054782868826e-36,"ENSG00000258545","RHOXF1-AS1"
"ENSG00000075702.18",616.283194752625,3.24940090905173,0.250889001617958,12.9515478482383,2.3026390293023e-38,8.3366497808502e-36,"ENSG00000075702","WDR62"
"ENSG00000101003.10",886.405639367361,2.78464758073374,0.215221875519374,12.9384969534989,2.72916713531671e-38,9.7876687404778e-36,"ENSG00000101003","GINS1"
"ENSG00000161800.13",2343.64778088608,2.152512449467,0.166594096851515,12.9207006139331,3.43994823360056e-38,1.22214609439556e-35,"ENSG00000161800","RACGAP1"
"ENSG00000111665.12",615.013558595393,3.6083464673936,0.279445278578594,12.9125333079434,3.82506451471526e-38,1.34638729191574e-35,"ENSG00000111665","CDCA3"
"ENSG00000112742.10",819.511557176612,3.48236749505705,0.269734190666932,12.9103673748097,3.93419572142385e-38,1.37209587476998e-35,"ENSG00000112742","TTK"
"ENSG00000025423.11",225.221352165726,3.12826391335655,0.242392180523179,12.9057955029923,4.17481740184654e-38,1.44277894119269e-35,"ENSG00000025423","HSD17B6"
"ENSG00000168079.17",2826.81024283151,-6.56809730374035,0.509247517761139,-12.8976520742141,4.64020577619312e-38,1.58916596920704e-35,"ENSG00000168079","SCARA5"
"ENSG00000108381.11",424.530932533769,-4.35283509489466,0.33780171326327,-12.8857697400197,5.41326954418305e-38,1.82111010373556e-35,"ENSG00000108381","ASPA"
"ENSG00000153303.17",189.313639862277,-5.10190286154929,0.395924345241347,-12.8860549316291,5.39329456666324e-38,1.82111010373556e-35,"ENSG00000153303","FRMD1"
"ENSG00000172901.20",611.820149305847,-5.52874500638133,0.43024902918834,-12.8501045471532,8.58940826827937e-38,2.86426627472492e-35,"ENSG00000172901","LVRN"
"ENSG00000173641.18",3454.86720047315,-5.45870382976869,0.42584839682296,-12.8184205235791,1.2930780157153e-37,4.27446615368846e-35,"ENSG00000173641","HSPB7"
"ENSG00000142945.13",1360.05153179539,4.06550995859008,0.317373955067345,12.8098411784527,1.44429872322378e-37,4.73319103132345e-35,"ENSG00000142945","KIF2C"
"ENSG00000099260.11",5780.58173481173,-3.19357606507958,0.250341164715936,-12.7568954498688,2.85348543489527e-37,9.27138878696956e-35,"ENSG00000099260","PALMD"
"ENSG00000104147.9",53.2593673669668,2.88676447514348,0.226486574646027,12.7458525065124,3.28777021346976e-37,1.05919139546655e-34,"ENSG00000104147","OIP5"
"ENSG00000135476.12",781.803452654496,3.11111581720095,0.244279869467317,12.735866545144,3.7367405546143e-37,1.19371590070305e-34,"ENSG00000135476","ESPL1"
"ENSG00000123612.16",2174.5274344429,-5.50061848012329,0.432149482863867,-12.7285087643066,4.10606577332482e-37,1.30076741977453e-34,"ENSG00000123612","ACVR1C"
"ENSG00000174697.5",11261.0194506717,-7.58444938440419,0.596124906360177,-12.7229198167769,4.41065237092254e-37,1.3857103295919e-34,"ENSG00000174697","LEP"
"ENSG00000237560.7",11.1109993518826,-4.71784589496619,0.37105813888969,-12.71457327168,4.90781369255923e-37,1.52926670100524e-34,"ENSG00000237560","LINC01497"
"ENSG00000136158.12",1563.89402954857,-2.48319601748257,0.195343455867635,-12.7119488413535,5.07536065649169e-37,1.56861654761408e-34,"ENSG00000136158","SPRY2"
"ENSG00000101447.15",828.035057119986,3.87218632647296,0.305926071705645,12.6572616216858,1.01995407611428e-36,3.10188433627876e-34,"ENSG00000101447","SACK1D"
"ENSG00000145386.11",962.149710461788,3.21693327198142,0.254150757953302,12.6575789027256,1.01584103996295e-36,3.10188433627876e-34,"ENSG00000145386","CCNA2"
"ENSG00000131471.7",15561.2735287738,-4.45204203962241,0.352075006302057,-12.6451521974918,1.18993895321296e-36,3.59012137352308e-34,"ENSG00000131471","AOC3"
"ENSG00000279204.1",138.490755464747,-4.18203354387154,0.331184239335546,-12.6275137737893,1.48909103679785e-36,4.45730675306064e-34,"ENSG00000279204",NA
"ENSG00000164330.17",2809.76879879774,-3.41010974512342,0.270254379147262,-12.6181479681602,1.67719341719648e-36,4.98113341833784e-34,"ENSG00000164330","EBF1"
"ENSG00000227467.3",82.5990294670149,-4.32675062806079,0.343505072294656,-12.5958857001952,2.224488295266e-36,6.55534283290985e-34,"ENSG00000227467","LINC01537"
"ENSG00000100526.20",451.088408394775,2.97928476392894,0.236662303741152,12.588759244005,2.43470246370653e-36,7.11963185829259e-34,"ENSG00000100526","CDKN3"
"ENSG00000162062.15",349.055995542613,3.2946222457834,0.261754419090907,12.5866919734378,2.49929579677276e-36,7.25272745910811e-34,"ENSG00000162062","TEDC2"
"ENSG00000132170.23",2621.03698431958,-3.72414863695854,0.296473405685947,-12.5614930902218,3.43783374868221e-36,9.90070075425411e-34,"ENSG00000132170","PPARG"
"ENSG00000108001.15",714.756840841621,-3.45792304678544,0.275546406676004,-12.5493309402919,4.00882873569242e-36,1.14583176231088e-33,"ENSG00000108001","EBF3"
"ENSG00000183549.10",535.567380051043,-4.26023818503138,0.3402078166083,-12.5224582653738,5.62650990657508e-36,1.59620726939143e-33,"ENSG00000183549","ACSM5"
"ENSG00000103253.19",395.672943701735,3.3722765195942,0.270037292365651,12.488188168573,8.66034397841925e-36,2.43868871362672e-33,"ENSG00000103253","HAGHL"
"ENSG00000000005.6",585.70921239614,-6.42239641533998,0.515041041744075,-12.4696789086787,1.09265438184301e-35,3.0319165201286e-33,"ENSG00000000005","TNMD"
"ENSG00000120049.20",2903.41346629983,-5.57318088206878,0.446920651229485,-12.4701798109729,1.08580762436449e-35,3.0319165201286e-33,"ENSG00000120049","KCNIP2"
"ENSG00000154736.6",3150.22589342031,-3.32731103050335,0.267182979503782,-12.4533046105066,1.34172449019631e-35,3.66947169027429e-33,"ENSG00000154736","ADAMTS5"
"ENSG00000167676.4",62613.1661731519,-6.39958825486603,0.51387951968993,-12.4534798715611,1.33878063719458e-35,3.66947169027429e-33,"ENSG00000167676","PLIN4"
"ENSG00000068976.14",271.94747709684,-3.87718687328732,0.311564882349339,-12.4442358331645,1.50316099506953e-35,4.07737700045471e-33,"ENSG00000068976","PYGM"
"ENSG00000227591.5",166.231785648617,-5.13135690395689,0.412364173686027,-12.4437505278135,1.5123244957625e-35,4.07737700045471e-33,"ENSG00000227591","HSD11B1-AS1"
"ENSG00000169418.10",3294.26539017323,-3.97798371898021,0.320787560593812,-12.400679476525,2.59116982341413e-35,6.88834411448168e-33,"ENSG00000169418","NPR1"
"ENSG00000244734.4",4822.09025503003,-5.53661644083416,0.446475796227597,-12.4007090364464,2.59021407250732e-35,6.88834411448168e-33,"ENSG00000244734","HBB"
"ENSG00000115163.15",368.580657360344,3.82207901547205,0.308368621422787,12.3945134165639,2.79839168677071e-35,7.38755972031866e-33,"ENSG00000115163","CENPA"
"ENSG00000255471.1",279.266581751091,-3.81231498167878,0.308109364943862,-12.3732525376935,3.64746431080999e-35,9.56264522589254e-33,"ENSG00000255471",NA
"ENSG00000029559.7",118.239660181668,7.62632292751365,0.616891769705692,12.3624974461112,4.1699682789725e-35,1.08576263099411e-32,"ENSG00000029559","IBSP"
"ENSG00000131747.15",10678.2992638266,4.70530418171742,0.38068937202761,12.3599567717277,4.30388116199245e-35,1.11300709097376e-32,"ENSG00000131747","TOP2A"
"ENSG00000258311.5",67.3824561446603,-3.70595029678327,0.300145573646033,-12.3471762443972,5.04513157309898e-35,1.29588295102269e-32,"ENSG00000258311",NA
"ENSG00000121621.7",431.813203825333,2.9697899767011,0.240855606911279,12.3301675007095,6.23170511735614e-35,1.58992127541137e-32,"ENSG00000121621","KIF18A"
"ENSG00000149090.12",1388.23430238887,-3.59412442526458,0.291673421756375,-12.3224269239953,6.85982962270827e-35,1.7385094873817e-32,"ENSG00000149090","PAMR1"
"ENSG00000065328.17",685.266898675302,3.58750518912417,0.291333290153469,12.3140928633125,7.60656473247837e-35,1.91499045235209e-32,"ENSG00000065328","MCM10"
"ENSG00000145708.11",168.219824404429,-4.12920941421531,0.335924188121966,-12.2920872036642,9.98930486973534e-35,2.49831200409861e-32,"ENSG00000145708","CRHBP"
"ENSG00000106462.11",1215.0102711247,2.66922709163372,0.217264920295974,12.2855870519617,1.08256300660885e-34,2.68977991478663e-32,"ENSG00000106462","EZH2"
"ENSG00000171241.9",564.503405264179,2.92599786218005,0.238306948771314,12.2782733666232,1.18500310469146e-34,2.92518785875621e-32,"ENSG00000171241","SHCBP1"
"ENSG00000164849.10",138.860437400417,-3.24968145208485,0.264788321224252,-12.2727522009276,1.26866418579229e-34,3.11150122728347e-32,"ENSG00000164849","GPR146"
"ENSG00000154263.17",524.181639670207,-3.97065226169456,0.324046809666282,-12.2533292822222,1.61238109944953e-34,3.92914535228038e-32,"ENSG00000154263","ABCA10"
"ENSG00000077616.11",204.790506516934,-3.09232148434916,0.252733955172347,-12.2354809120935,2.00911344619352e-34,4.86474188898386e-32,"ENSG00000077616","NAALAD2"
"ENSG00000159433.12",1213.51769632868,-2.63707880117072,0.215781497396742,-12.2210608091301,2.39933220685514e-34,5.77282366098722e-32,"ENSG00000159433","STARD9"
"ENSG00000259916.1",111.110065761821,-6.70845935843201,0.549097870918997,-12.2172379710823,2.51484477017059e-34,6.01269332943616e-32,"ENSG00000259916","AQP7B"
"ENSG00000169258.7",436.935884559874,2.98669181726494,0.245232282346339,12.1790320127872,4.02024916712745e-34,9.55186075552187e-32,"ENSG00000169258","GPRIN1"
"ENSG00000165028.12",503.549237252612,-2.90123887455047,0.238448810678403,-12.1671350186073,4.6512292506e-34,1.09823900597242e-31,"ENSG00000165028","NIPSNAP3B"
"ENSG00000168477.19",8052.13265638926,-4.83034639944656,0.397553758695625,-12.1501716278446,5.72452989059245e-34,1.34332101105477e-31,"ENSG00000168477","TNXB"
"ENSG00000186458.5",675.634727846598,-6.58726696286337,0.542619354818971,-12.1397567269988,6.50190574415911e-34,1.51638004211171e-31,"ENSG00000186458","DEFB132"
"ENSG00000137225.13",164.462671016929,-2.80570071651804,0.231155518499175,-12.1377189466842,6.66584732162124e-34,1.5451352800697e-31,"ENSG00000137225","CAPN11"
"ENSG00000198826.11",831.642203220492,2.72971989446642,0.225037067012189,12.1300900811979,7.31689062518506e-34,1.68576725525097e-31,"ENSG00000198826","ARHGAP11A"
"ENSG00000171227.7",2470.87937117484,-3.5821336832867,0.295712039236475,-12.1135875716651,8.94924953660594e-34,2.04943205502455e-31,"ENSG00000171227","TMEM37"
"ENSG00000171320.15",358.115338321368,3.03732031465911,0.250812273072368,12.1099349623244,9.35683233771257e-34,2.12994000789307e-31,"ENSG00000171320","ESCO2"
"ENSG00000138640.15",2704.44178291511,-2.76243352567776,0.228324470426732,-12.098718637187,1.07272504239667e-33,2.42735967182795e-31,"ENSG00000138640","FAM13A"
"ENSG00000010319.7",5589.95297988622,-3.48449690132519,0.288434017956522,-12.0807418140617,1.33509758674636e-33,3.00317957160728e-31,"ENSG00000010319","SEMA3G"
"ENSG00000198624.13",5218.889615896,-3.5894933412276,0.297319353941565,-12.0728546380909,1.46946831139387e-33,3.285990462214e-31,"ENSG00000198624","CCDC69"
"ENSG00000083782.8",189.801397602457,6.67346346874047,0.554430595845912,12.0366075009958,2.28146318926452e-33,5.07191948186497e-31,"ENSG00000083782","EPYC"
"ENSG00000245025.3",141.492848472319,-2.12536609287136,0.176895951448749,-12.0147808667465,2.97156319065086e-33,6.56767294724374e-31,"ENSG00000245025",NA
"ENSG00000101057.16",2760.51271631337,4.40553286139393,0.366979733283832,12.0048396732213,3.35112679594447e-33,7.36376214727336e-31,"ENSG00000101057","MYBL2"
"ENSG00000175643.10",746.603620763928,2.97506664735947,0.248261863126367,11.9835830195359,4.3318810182182e-33,9.46416419008994e-31,"ENSG00000175643","RMI2"
"ENSG00000250961.2",54.2138375429797,-4.78050822541931,0.399187363080515,-11.9756001004849,4.76973796943641e-33,1.03612336518929e-30,"ENSG00000250961",NA
"ENSG00000197769.6",172.961523359259,-4.46809667846678,0.373754071914023,-11.9546434787595,6.13964991158619e-33,1.32612949652812e-30,"ENSG00000197769","MAP1LC3C"
"ENSG00000124440.16",344.978046600044,-4.80952934278009,0.403146759707682,-11.929971473087,8.26017958701545e-33,1.77407190395702e-30,"ENSG00000124440","HIF3A"
"ENSG00000138778.13",969.245309937767,2.97905479758124,0.249771581263142,11.9271166980471,8.54832801956103e-33,1.82564432395288e-30,"ENSG00000138778","CENPE"
"ENSG00000116678.20",2469.26043745338,-3.11243310319367,0.26106624137983,-11.9220052609764,9.08941158589395e-33,1.92186933712406e-30,"ENSG00000116678","LEPR"
"ENSG00000178999.13",641.773697421515,3.98974376327915,0.33465647179672,11.9219082836164,9.09999949184088e-33,1.92186933712406e-30,"ENSG00000178999","AURKB"
"ENSG00000167779.9",2043.73035737003,-3.44832899598689,0.289621075875581,-11.9063468898523,1.09677936857976e-32,2.30353965174363e-30,"ENSG00000167779","IGFBP6"
"ENSG00000164109.14",1136.18657055736,2.53106765161069,0.212668812341804,11.9014519512279,1.16305770680172e-32,2.42932080901469e-30,"ENSG00000164109","MAD2L1"
"ENSG00000243742.5",173.240848947897,2.82838990170846,0.23830046402986,11.869007109252,1.71490791097578e-32,3.56241662490407e-30,"ENSG00000243742",NA
"ENSG00000129173.13",308.05992520645,3.92254330114453,0.330588863328539,11.8653219641168,1.79211749415033e-32,3.70257318152851e-30,"ENSG00000129173","E2F8"
"ENSG00000213791.4",18.1667607516279,-4.64863448804546,0.391807439798933,-11.8645896321699,1.80786725706707e-32,3.71492290688674e-30,"ENSG00000213791","RPS5P5"
"ENSG00000149124.11",745.633785997141,-6.61437748768418,0.558257324380679,-11.8482592145514,2.19707431008746e-32,4.49041827408467e-30,"ENSG00000149124","GLYAT"
"ENSG00000059573.9",7119.40052531469,1.2620941139052,0.106675813481761,11.8311177830482,2.69528422849286e-32,5.47921015754845e-30,"ENSG00000059573","ALDH18A1"
"ENSG00000165197.5",572.880277089851,-5.0255182019717,0.424807407506679,-11.8301096288974,2.72785281642718e-32,5.51592153279145e-30,"ENSG00000165197","VEGFD"
"ENSG00000077157.22",5510.51679380636,-2.02709526547854,0.171698791801322,-11.8061125777993,3.62958039082927e-32,7.30044965912035e-30,"ENSG00000077157","PPP1R12B"
"ENSG00000173208.4",767.015100163833,-4.58193004268754,0.388141956016675,-11.8047790805967,3.68758202752068e-32,7.37807530401046e-30,"ENSG00000173208","ABCD2"
"ENSG00000118596.12",2196.07743244637,-3.90701514893596,0.331241149072546,-11.7950778756666,4.13817647308526e-32,8.2362711321642e-30,"ENSG00000118596","SLC16A7"
"ENSG00000180354.16",7185.14360814918,-2.99221400961732,0.254074483532026,-11.7769166270495,5.13368200865573e-32,1.01644229978671e-29,"ENSG00000180354","MTURN"
"ENSG00000187824.9",371.711608620869,-2.5664065888961,0.218159511094493,-11.7638996164806,5.99022612329199e-32,1.1798883216422e-29,"ENSG00000187824","TMEM220"
"ENSG00000085999.13",227.210143502403,3.09031977158955,0.262857574721195,11.7566319892716,6.5286993396382e-32,1.27932219276467e-29,"ENSG00000085999","RAD54L"
"ENSG00000171848.16",2711.56203929843,3.68540174188055,0.313632209070325,11.750711933589,7.00263684066379e-32,1.36515507434787e-29,"ENSG00000171848","RRM2"
"ENSG00000136960.13",6388.21053970229,-3.29331746874911,0.280524859528573,-11.7398417890079,7.96352835495305e-32,1.54455882864051e-29,"ENSG00000136960","ENPP2"
"ENSG00000148180.21",71982.2956960215,-2.82122091914034,0.240332547101963,-11.7388217000148,8.06015673841933e-32,1.55536476350767e-29,"ENSG00000148180","GSN"
"ENSG00000154258.17",1396.16867347828,-4.0793364896473,0.347894271098995,-11.7257938072987,9.40155499496361e-32,1.80505107643203e-29,"ENSG00000154258","ABCA9"
